"","n","allee","allee.f","initial.slope","slope.after.thresh"
"1052",1412,TRUE,"with Allee effect",0.636853291509885,2.61122392479626
"1053",1413,FALSE,"without Allee effect",1.16533820873102,2.01043332378468
"1054",1414,TRUE,"with Allee effect",0.851754894830317,1.83188944614826
"1055",1415,FALSE,"without Allee effect",0.976052331266226,1.65277147836083
"1056",1416,TRUE,"with Allee effect",0.347150227677252,3.05176745053167
"1057",1417,FALSE,"without Allee effect",0.85022283396726,1.68891140361954
"1058",1418,TRUE,"with Allee effect",0.53700941064322,1.71066990853109
"1059",1420,TRUE,"with Allee effect",0.874273652964423,2.82595763177859
"1060",1421,FALSE,"without Allee effect",1.14796096696192,1.81084832457613
"1061",1422,TRUE,"with Allee effect",1.20308942493637,2.26770547900024
"1062",1424,TRUE,"with Allee effect",0.978350417141357,2.35767418827449
"1063",1425,FALSE,"without Allee effect",0.919192616513269,1.88878833688829
"1064",1426,TRUE,"with Allee effect",0.376363114910039,3.4884996565772
"1065",1427,FALSE,"without Allee effect",1.19662548558197,2.03959412458601
"1066",1428,TRUE,"with Allee effect",0.822036246887643,2.29028475495195
"1067",1429,FALSE,"without Allee effect",0.869546033369131,1.67558092153754
"1068",1430,TRUE,"with Allee effect",0.644525293784707,0.271470609386322
"1069",1431,FALSE,"without Allee effect",0.953156343186967,1.84429745675559
"1070",1432,TRUE,"with Allee effect",0.99200544501678,2.48631160459086
"1071",1434,TRUE,"with Allee effect",0.943139474274328,2.54588338653646
"1072",1436,TRUE,"with Allee effect",1.18302606626822,2.04253672377002
"1073",1438,TRUE,"with Allee effect",0.581019381384704,3.38327287042185
"1074",1439,FALSE,"without Allee effect",0.941074974494361,1.80719229744107
"1075",1440,TRUE,"with Allee effect",0.913972545086904,2.53342212558494
"1076",1442,TRUE,"with Allee effect",0.272339448128988,1.24068304322355
"1077",1444,TRUE,"with Allee effect",0.734356988232155,3.3628697972802
"1078",1446,TRUE,"with Allee effect",1.013313771055,2.1673992177055
"1079",1449,FALSE,"without Allee effect",1.09436767313667,1.60145069070663
"1080",1450,TRUE,"with Allee effect",0.732085674367476,1.86637372624016
"1081",1451,FALSE,"without Allee effect",1.39925974742996,1.41250092054942
"1082",1452,TRUE,"with Allee effect",0.485227007911595,1.93723034849455
"1083",1453,FALSE,"without Allee effect",0.899441951022767,1.97754411056056
"1084",1454,TRUE,"with Allee effect",0.0427934339829147,8.7504590712265
"1085",1455,FALSE,"without Allee effect",1.0863695873353,2.04928345283524
"1086",1456,TRUE,"with Allee effect",0.329609649664722,0.601329990797174
"1087",1457,FALSE,"without Allee effect",0.842974941033662,1.76244095074556
"1088",1458,TRUE,"with Allee effect",0.886304203120204,2.18428974653603
"1089",1460,TRUE,"with Allee effect",1.08983927039133,3.10454090455237
"1090",1462,TRUE,"with Allee effect",1.03915962174655,2.67751756308283
"1091",1463,FALSE,"without Allee effect",1.0168927794531,1.86955517480646
"1092",1464,TRUE,"with Allee effect",1.00043902422807,2.56853150034987
"1093",1465,FALSE,"without Allee effect",0.93252320333814,1.81112199968889
"1094",1466,TRUE,"with Allee effect",0.988384170441533,2.1323247738036
"1095",1467,FALSE,"without Allee effect",0.592110494560915,1.9956877127122
"1096",1468,TRUE,"with Allee effect",0.643686570496131,2.47367141630246
"1097",1470,TRUE,"with Allee effect",1.153744959087,2.39430897425359
"1098",1471,FALSE,"without Allee effect",1.01852415895692,0.151099564269464
"1099",1472,TRUE,"with Allee effect",0.809308418065124,0.0734694224286808
"1100",1474,TRUE,"with Allee effect",1.35113432279732,2.95899340451116
"1101",1475,FALSE,"without Allee effect",0.625979906192471,1.78833106082041
"1102",1476,TRUE,"with Allee effect",0.213374195990186,3.51599469906251
"1103",1478,TRUE,"with Allee effect",0.924258831654038,2.90604893731504
"1104",1479,FALSE,"without Allee effect",0.452512204697472,1.86433944213191
"1105",1480,TRUE,"with Allee effect",0.507810374418957,0.835057044921313
"1106",1481,FALSE,"without Allee effect",0.836501267717127,1.70856659609772
"1107",1482,TRUE,"with Allee effect",0.766900097025356,1.76809526880924
"1108",1484,TRUE,"with Allee effect",0.576360806326472,3.8378926189223
"1109",1488,TRUE,"with Allee effect",0.650963299649701,2.13053826345715
"1110",1489,FALSE,"without Allee effect",1.3028384502332,2.05669985820428
"1111",1490,TRUE,"with Allee effect",0.518891470595367,2.47179714953231
"1112",1491,FALSE,"without Allee effect",1.07728069931119,1.91781500746897
"1113",1492,TRUE,"with Allee effect",0.966010442767354,2.21094876359837
"1114",1493,FALSE,"without Allee effect",1.18094701786328,2.25197008387093
"1115",1494,TRUE,"with Allee effect",0.567598460709369,2.02193956493493
"1116",1496,TRUE,"with Allee effect",0.83812984361836,3.23742665332505
"1117",1498,TRUE,"with Allee effect",0.628836287095475,4.18831999722219
"1118",1500,TRUE,"with Allee effect",0.996170733808271,2.76117179462565
"1119",1501,FALSE,"without Allee effect",1.03185375291356,2.06630020791695
"1120",1502,TRUE,"with Allee effect",0.615390303089014,2.93317892773566
"1121",1503,FALSE,"without Allee effect",0.893084796083485,1.87789902348243
"1122",1504,TRUE,"with Allee effect",1.06125272941931,2.69783033300442
"1123",1505,FALSE,"without Allee effect",1.08554198172643,1.6650365538652
"1124",1506,TRUE,"with Allee effect",0.765171374775884,2.70510791636276
"1125",1507,FALSE,"without Allee effect",0.76480696557854,1.64878826854532
"1126",1508,TRUE,"with Allee effect",0.783077529681105,2.04906272312636
"1127",1510,TRUE,"with Allee effect",0.640838591297635,2.27534893492254
"1128",1511,FALSE,"without Allee effect",0.681571389694173,2.03987147225038
"1129",1512,TRUE,"with Allee effect",1.02141137320063,2.20699451392332
"1130",1513,FALSE,"without Allee effect",1.17002986522908,1.31144952721566
"1131",1514,TRUE,"with Allee effect",1.3299761856083,1.05044636280438
"1132",1518,TRUE,"with Allee effect",1.00572341865963,2.75286081818078
"1133",1519,FALSE,"without Allee effect",0.925448828451764,1.93850808266516
"1134",1520,TRUE,"with Allee effect",0.638063772210147,2.24549580001307
"1135",1522,TRUE,"with Allee effect",0.917290409575398,2.57107106596998
"1136",1523,FALSE,"without Allee effect",0.868114804343727,1.68817333897464
"1137",1524,TRUE,"with Allee effect",0.467652945352215,3.32331848403059
"1138",1526,TRUE,"with Allee effect",0.983884857696937,3.02308236408867
"1139",1528,TRUE,"with Allee effect",1.03722676688427,2.49844962226589
"1140",1529,FALSE,"without Allee effect",1.48220575962555,0.0779949470992309
"1141",1530,TRUE,"with Allee effect",1.27073551481201,0.0168487547820504
"1142",1531,FALSE,"without Allee effect",1.06148179452188,0.152133201349069
"1143",1532,TRUE,"with Allee effect",1.01367626987836,0.0221384955568943
"1144",1534,TRUE,"with Allee effect",0.865642090054359,2.85756506695476
"1145",1535,FALSE,"without Allee effect",0.643856189774779,1.78994053741191
"1146",1536,TRUE,"with Allee effect",0.715007202213312,3.59737065263618
"1147",1537,FALSE,"without Allee effect",1.08557621444911,2.0287916219527
"1148",1538,TRUE,"with Allee effect",0.691004967897222,3.54581968016687
"1149",1541,FALSE,"without Allee effect",1.08306706079393,1.94874653027273
"1150",1542,TRUE,"with Allee effect",0.741992565186446,2.40914771977871
"1151",1543,FALSE,"without Allee effect",0.913735933866952,1.8659186978859
"1152",1544,TRUE,"with Allee effect",0.835667482606369,2.39773598168414
"1153",1546,TRUE,"with Allee effect",0.422159575562958,9.89845755452306
"1154",1547,FALSE,"without Allee effect",1.11433574536396,1.80922508890453
"1155",1548,TRUE,"with Allee effect",0.198512238184971,3.99463093547678
"1156",1550,TRUE,"with Allee effect",0.788338119055132,2.04576670012349
"1157",1551,FALSE,"without Allee effect",1.28052583377389,1.85611194559505
"1158",1552,TRUE,"with Allee effect",0.160769485655095,1.08103739479669
"1159",1553,FALSE,"without Allee effect",0.931694364912838,1.81141116711936
"1160",1554,TRUE,"with Allee effect",0.459537829931906,2.25105413032624
"1161",1556,TRUE,"with Allee effect",0.868041317754708,2.30099007384717
"1162",1557,FALSE,"without Allee effect",0.92385320893046,1.98427489558678
"1163",1558,TRUE,"with Allee effect",0.650173154740549,3.1527344343893
"1164",1560,TRUE,"with Allee effect",1.04339086722142,2.58844412140381
"1165",1561,FALSE,"without Allee effect",1.18253265056871,2.27123067195445
"1166",1562,TRUE,"with Allee effect",0.897851282180925,1.83120805351342
"1167",1564,TRUE,"with Allee effect",1.0352018932062,2.25526804180603
"1168",1565,FALSE,"without Allee effect",0.710638709753595,1.89385385938279
"1169",1566,TRUE,"with Allee effect",0.556433244847446,2.32567883074328
"1170",1570,TRUE,"with Allee effect",0.263255817255525,13.1900278187771
"1171",1572,TRUE,"with Allee effect",0.647277982445651,2.91654238914988
"1172",1574,TRUE,"with Allee effect",0.940365276216114,2.73991578894253
"1173",1576,TRUE,"with Allee effect",0.917880442039762,2.71914770258911
"1174",1577,FALSE,"without Allee effect",0.858885497579576,1.79645585173024
"1175",1578,TRUE,"with Allee effect",1.03578863611191,1.70954663993795
"1176",1580,TRUE,"with Allee effect",0.504001769134327,6.57133775376486
"1177",1581,FALSE,"without Allee effect",0.943074148316892,2.22239514274503
"1178",1582,TRUE,"with Allee effect",0.583877449885651,1.97184446946977
"1179",1583,FALSE,"without Allee effect",1.0641725474753,1.66450020380996
"1180",1584,TRUE,"with Allee effect",0.223725762067984,1.80682092994602
"1181",1586,TRUE,"with Allee effect",1.16901123148954,2.56869510889696
"1182",1588,TRUE,"with Allee effect",1.15825597752881,2.73794128055614
"1183",1589,FALSE,"without Allee effect",1.09902038205292,1.9960578709658
"1184",1590,TRUE,"with Allee effect",0.167278590908328,5.85131365196798
"1185",1593,FALSE,"without Allee effect",0.561878887608025,1.56303097585608
"1186",1594,TRUE,"with Allee effect",0.885268380912748,2.18087995479422
"1187",1595,FALSE,"without Allee effect",0.88889178635773,1.71829756309618
"1188",1596,TRUE,"with Allee effect",0.862496476250037,1.93464565312373
"1189",1597,FALSE,"without Allee effect",0.807354922057612,1.69725195217911
"1190",1598,TRUE,"with Allee effect",0.1241908007729,5.4993946509306
"1191",1600,TRUE,"with Allee effect",0.975289576852218,2.35640520038846
"1192",1601,FALSE,"without Allee effect",1.12679068373247,1.98864685681863
"1193",1602,TRUE,"with Allee effect",0.983520824407834,3.00611264679543
"1194",1603,FALSE,"without Allee effect",0.763619426939873,1.70737045480479
"1195",1604,TRUE,"with Allee effect",0.774252807843938,2.20559559474094
"1196",1605,FALSE,"without Allee effect",0.975415385140425,1.61437219486013
"1197",1606,TRUE,"with Allee effect",0.875627947526768,2.14744834563258
"1198",1607,FALSE,"without Allee effect",0.824900059031931,1.88056508232978
"1199",1608,TRUE,"with Allee effect",0.617095576639647,1.66685327415898
"1200",1609,FALSE,"without Allee effect",0.777607578663546,1.84791669749643
"1201",1610,TRUE,"with Allee effect",0.86366559711932,2.31711696697657
"1202",1612,TRUE,"with Allee effect",0.372769949251847,12.2676671918517
"1203",1613,FALSE,"without Allee effect",0.58496250072118,1.79736933047988
"1204",1614,TRUE,"with Allee effect",1.1764060051218,2.47790411733301
"1205",1615,FALSE,"without Allee effect",0.84799690655493,1.99214754305628
"1206",1616,TRUE,"with Allee effect",0.843854864514122,2.82050465446696
"1207",1618,TRUE,"with Allee effect",0.909010208966408,2.19026876437965
"1208",1620,TRUE,"with Allee effect",0.954014366568794,2.32525641899798
"1209",1623,FALSE,"without Allee effect",1.2399372745292,1.96779676661912
"1210",1624,TRUE,"with Allee effect",0.986501361930945,2.01822288580095
"1211",1625,FALSE,"without Allee effect",0.883112226289607,2.02649620073626
"1212",1626,TRUE,"with Allee effect",0.514212158646368,2.22104762694924
"1213",1627,FALSE,"without Allee effect",1.04182017569459,1.49378040475754
"1214",1628,TRUE,"with Allee effect",0.783011534487168,1.96354662069744
"1215",1629,FALSE,"without Allee effect",1.04904086814824,1.98966391570464
"1216",1630,TRUE,"with Allee effect",0.719233264385718,2.07737939562594
"1217",1631,FALSE,"without Allee effect",0.729307112308774,1.7007331287872
"1218",1632,TRUE,"with Allee effect",0.820449141556041,1.91408927579221
"1219",1633,FALSE,"without Allee effect",0.81873503607691,1.95319037740994
"1220",1634,TRUE,"with Allee effect",0.905924429515325,2.81534034011682
"1221",1636,TRUE,"with Allee effect",0.225309402494922,6.13091149124918
"1222",1637,FALSE,"without Allee effect",0.717470867405701,2.08968453804103
"1223",1638,TRUE,"with Allee effect",0.778824652302932,2.36445550435019
"1224",1639,FALSE,"without Allee effect",0.747643423345869,1.58260306308487
"1225",1640,TRUE,"with Allee effect",0.950099928021266,1.90841867720235
"1226",1641,FALSE,"without Allee effect",0.773563271327954,2.16550454097258
"1227",1642,TRUE,"with Allee effect",1.18504722569834,1.92695546597431
"1228",1643,FALSE,"without Allee effect",1.19038619681554,1.83156384635296
"1229",1644,TRUE,"with Allee effect",0.779138288371315,2.26902569908016
"1230",1646,TRUE,"with Allee effect",0.662018217471545,2.17391539423635
"1231",1648,TRUE,"with Allee effect",0.702622658465717,2.81029949127429
"1232",1651,FALSE,"without Allee effect",0.836123797598293,2.02208306320605
"1233",1652,TRUE,"with Allee effect",0.991511046124675,1.94244434022594
"1234",1653,FALSE,"without Allee effect",1.06944456910708,1.72401093795061
"1235",1654,TRUE,"with Allee effect",0.500844295025921,2.53863973953849
"1236",1655,FALSE,"without Allee effect",1.25412553297287,0.103592353394036
"1237",1656,TRUE,"with Allee effect",1.4298996774065,0.0714821643109349
"1238",1658,TRUE,"with Allee effect",0.239995913490507,4.19649988006023
"1239",1659,FALSE,"without Allee effect",0.736965594166136,1.69190225722632
"1240",1660,TRUE,"with Allee effect",0.823023234378514,2.03666983602787
"1241",1662,TRUE,"with Allee effect",0.948226530626096,2.3792152630625
"1242",1663,FALSE,"without Allee effect",0.872936452044308,2.00205299607324
"1243",1664,TRUE,"with Allee effect",0.778898441071805,2.29224709701224
"1244",1667,FALSE,"without Allee effect",1.15502365313018,1.72875413479446
"1245",1668,TRUE,"with Allee effect",0.754023269285857,5.31197677599578
"1246",1670,TRUE,"with Allee effect",0.784488893953679,2.99969668805654
"1247",1672,TRUE,"with Allee effect",0.878512551183718,2.78438885122734
"1248",1673,FALSE,"without Allee effect",1.0599526818594,2.07378649967345
"1249",1674,TRUE,"with Allee effect",0.837531659672481,2.5833980560262
"1250",1675,FALSE,"without Allee effect",0.822894194705742,1.77128526112783
"1251",1676,TRUE,"with Allee effect",0.502312343305446,2.70278283935831
"1252",1677,FALSE,"without Allee effect",0.823122237915934,1.61929128382114
"1253",1678,TRUE,"with Allee effect",0.458338602784536,1.97824268961273
"1254",1679,FALSE,"without Allee effect",0.847803216818131,1.62933310470772
"1255",1680,TRUE,"with Allee effect",0.981468206637295,1.92995432088699
"1256",1682,TRUE,"with Allee effect",0.728913053609246,2.63427385568445
"1257",1683,FALSE,"without Allee effect",1.43090302477484,2.37429058020064
"1258",1684,TRUE,"with Allee effect",1.14424636172237,2.70556351042912
"1259",1685,FALSE,"without Allee effect",1.22008674723564,1.60934005449979
"1260",1686,TRUE,"with Allee effect",0.572622800614231,2.25621218165839
"1261",1687,FALSE,"without Allee effect",1.13080513215016,1.73556070434287
"1262",1688,TRUE,"with Allee effect",0.904639564883865,2.39814391541299
"1263",1690,TRUE,"with Allee effect",1.10390375444903,2.86821749225102
"1264",1692,TRUE,"with Allee effect",0.0797521118481779,6.54469428954731
"1265",1693,FALSE,"without Allee effect",0.963456253152753,2.20466316829693
"1266",1694,TRUE,"with Allee effect",0.871045697262478,2.40925427802183
"1267",1695,FALSE,"without Allee effect",0.886028818291179,1.82626180121415
"1268",1696,TRUE,"with Allee effect",0.362722679605434,4.2045890361242
"1269",1697,FALSE,"without Allee effect",0.929610672108594,1.70821545073203
"1270",1698,TRUE,"with Allee effect",0.79478663603941,2.79818827761077
"1271",1701,FALSE,"without Allee effect",0.884113435927752,1.69341413121785
"1272",1702,TRUE,"with Allee effect",0.901028394747161,1.96414714152936
"1273",1704,TRUE,"with Allee effect",0.653965431641338,2.76966581998276
